video_path,text
videos/sample_010.mp4,"The video begins with a close-up of a pot on a stove containing a block of butter and a piece of Frank's Red Hot Sauce in a red liquid. The text overlay reads 'TO MAKE THE HOT SAUCE PUT BUTTER AND FRANK'S RED HOT SAUCE IN A POT.' This instruction sets the stage for the hot sauce preparation. The scene remains focused on the pot as the text changes to 'ADD A DASH OF GROUND BLACK PEPPER,' and ground black pepper is sprinkled into the pot, followed by another text change to 'AND A DASH OF GARLIC POWDER,' with garlic powder being added. The clip emphasizes the ingredients in the pot, showing the step-by-step process of making hot sauce. The video continues to focus on the pot containing the block of butter, Frank's Red Hot Sauce, ground black pepper, and garlic powder. The ingredients remain unchanged from the previous scene. A new text overlay appears, reading 'MELT BUTTER OVER VERY LOW HEAT,' indicating the next step in the process. The scene remains a close-up of the pot on the stove, emphasizing the instruction to melt the butter slowly, ensuring the viewer understands the importance of this step in making the hot sauce."
videos/sample_011.mp4,"The video takes place in a kitchen where a person, dressed in a black shirt, is preparing chicken. The green countertop is adorned with a white cutting board holding pieces of raw chicken, a colorful plate with concentric circles, a bowl of flour with a fork, and a bowl of beaten eggs with a fork. The person methodically picks up pieces of chicken, coats them in flour, and then dips them into the beaten eggs. The background features various kitchen items, including a toaster, spices, a carton of eggs, and a vase with flowers, creating a homely atmosphere.

The process of breading the chicken pieces is shown in detail. The person ensures each piece is well-coated in flour before dipping it into the egg mixture and placing it on the colorful plate. The careful and detailed breading process is emphasized, with the person moving the chicken pieces from the flour to the egg mixture and then to the plate.

Throughout the video, the kitchen setting remains consistent, with the green countertop, white cutting board, colorful plate, and bowls of flour and beaten eggs prominently featured. The background items, such as the toaster, spices, carton of eggs, and vase with flowers, add to the continuity and homely feel of the kitchen. The video highlights the meticulous and methodical approach to breading the chicken pieces, ensuring each piece is thoroughly coated before being placed on the plate."
videos/sample_012.mp4,"The video begins with a person wearing a dark blue polo shirt standing in a well-lit kitchen, featuring white cabinets with glass doors that display various items such as books and kitchenware. The person is seen from the chest up, and the text 'WARREN NASH' with the subtitle 'SIMPLE COOKING VIDEOS' appears in the upper left corner of the frame, indicating the host and the theme of the video. The scene transitions to a close-up of the person's hands as they prepare a salad, consisting of chopped green apples, red grapes, and walnuts, all placed in a clear glass bowl. The person adds the walnuts to the salad, and the text 'WARREN NASH' remains visible in the upper left corner throughout the scene. The video then provides a detailed view of the salad, showcasing the fresh ingredients mixed together.

The focus remains on the close-up view of the salad in the clear glass bowl, with the text 'WARREN NASH' and the subtitle 'SIMPLE COOKING VIDEOS' still visible in the upper left corner. The camera captures different angles of the salad, highlighting the fresh ingredients of chopped green apples, red grapes, and walnuts. Towards the end, a hand appears, pouring a clear liquid, likely a dressing, over the salad, enhancing its visual appeal. The video wraps up with the dressing being added to the salad, making it look even more appetizing."
videos/sample_013.mp4,"The video begins in a professional kitchen where a woman in a sleeveless gray dress stands beside a chef dressed in a white uniform and hat, complete with a name tag and logo. The chef demonstrates the first step of a recipe by using a mandoline slicer to julienne celery root and apples. The text 'STEP ONE: Julienne celery root and apples' appears on the screen, indicating the initial step of the recipe. The chef skillfully slices the ingredients while the woman watches attentively. She then takes her turn using the mandoline slicer under the chef's guidance, slicing an apple as the chef holds the slicer steady.

The scene transitions to a close-up of the woman, who appears to be listening attentively with her head slightly turned to the side. The background is blurred, emphasizing her focused expression. The camera angle shifts slightly, maintaining her attentive demeanor. The final frame features the chef, who is looking to the side, possibly addressing the woman or explaining something. The 'POPSUGAR tv' logo is visible in the bottom right corner of the frames, indicating the source of the video content."
videos/sample_014.mp4,"The video begins with a close-up shot of a block of cheese on a white dish, accompanied by the text overlay: 'Best ever grilled cheese sandwich? Don't just use one type of cheese! Mix it up! Half American, half Pepperjack! Get creative!' attributed to Maria Carolina Gutierrez from Facebook. This text encourages viewers to experiment with different types of cheese to enhance their grilled cheese sandwich. The scene transitions to a hand holding a cheese grater, grating a piece of cheese, followed by a person slicing a loaf of bread on a wooden cutting board. The video wraps up with a pile of grated cheese on the cutting board, emphasizing the preparation process for making a delicious grilled cheese sandwich."
videos/sample_015.mp4,"The video begins with a close-up view of a pot containing boiled potatoes. A metal potato masher is being used to mash the potatoes, which are light yellow in color and appear soft. The person mashing the potatoes continues to press down and lift the masher, breaking the potatoes into smaller pieces. The pot is stainless steel, and the background is a dark stovetop. The sequence shows the gradual mashing of the potatoes, with the texture becoming smoother as the process continues. The video focuses on the repetitive motion of mashing, highlighting the transformation of the potatoes from whole pieces to a mashed consistency."
videos/sample_016.mp4,"The video begins with a close-up of a person's hands holding a peeled potato on a white cutting board. The person, who is wearing a gold ring on their left hand, uses a knife to slice the potato lengthwise. The background reveals a countertop with additional peeled potatoes, indicating that more preparation is underway. The person continues to slice the potato into several long pieces with precision. The video wraps up with the person arranging the potato slices neatly on the cutting board, preparing to make further cuts, suggesting a meticulous and organized approach to cooking."
videos/sample_017.mp4,"The video features a person in a modern kitchen setting, preparing food while wearing a white chef's coat and a black and white striped apron. The kitchen is equipped with a stainless steel sink and faucet, and various kitchen appliances and utensils are visible in the background. The person is seen handling peeled and chopped potatoes, placing them into a stainless steel pot. The countertop is adorned with several items including a bottle of olive oil, a garlic bulb, and other condiments. The person then moves the pot to the sink and fills it with water from the faucet. Throughout the video, the logo 'QVFOODS' is visible in the top left corner of the frames. The scene continues with the person still at the sink, filling the pot with water. The kitchen background remains consistent, featuring the same stainless steel sink, faucet, and various kitchen appliances and utensils. The countertop still displays the bottle of olive oil, garlic bulb, and other condiments, and a potted plant is now visible near the sink. The logo 'QVFOODS' remains prominently displayed in the top left corner of the frame."
videos/sample_018.mp4,"The video begins with a close-up view of a rectangular piece of pizza dough laid out on a wooden surface, showcasing its slightly uneven, rustic edge. Rows of pepperoni slices are arranged in a grid pattern on top of the dough, with three slices in each row and six rows in total, all evenly spaced. Overlaid on the image is white text that reads 'Place Pepperoni on pizza dough,' providing clear instructions for this step in the recipe. The scene then transitions to the next step, where mozzarella cheese sticks are placed horizontally on top of the pepperoni slices, with one cheese stick aligned on each row of pepperoni. The text on the screen updates to 'Place Mozzarella cheese sticks on the pepperoni,' guiding the viewer through the process. The video wraps up with the pizza dough now topped with both pepperoni slices and mozzarella cheese sticks, ready for the next step in the recipe."
videos/sample_019.mp4,"The video begins with a chef in a white uniform standing in a well-organized kitchen that exudes a warm, inviting atmosphere. The kitchen is characterized by a backsplash of reddish-brown tiles and shelves adorned with colorful cups and decorative items. The chef holds a bowl of potatoes and reaches out to grab a knife, demonstrating the process of peeling the potatoes. The camera zooms in to show a close-up of the chef's hands peeling the potatoes, with text overlaying the image that reads 'Non-starchy potatoes, parboiled - 4.' This text indicates the type and quantity of potatoes being used. The scene transitions back to a wider shot of the chef continuing to peel and prepare the potatoes, placing the peeled potatoes in a bowl and then cutting them into pieces. The chef places the cut potatoes into a container, ready for the next step in the cooking process.

The narrative develops as the chef, still in the same inviting kitchen, holds a peeled potato in one hand and a metal grater in the other. The chef begins grating the potato over a metal tray placed on a wooden cutting board. The camera zooms in to capture a close-up of the chef's hands grating the potato, emphasizing the texture and process. The grated potato accumulates in the tray. The scene transitions back to a wider shot of the chef continuing to grate the potato, with various kitchen items such as a frying pan, a glass bottle, and a bowl of peeled potatoes visible on the counter. The chef remains focused on the task, preparing the potatoes for the next step in the cooking process.

The video wraps up with a close-up shot of the chef's hands grating a peeled potato over a metal tray, capturing the detailed texture and process. The scene transitions to a wider shot of the chef in the same well-organized kitchen, maintaining the warm and inviting atmosphere. The kitchen features the same reddish-brown tiles and colorful shelves. Various kitchen items, including a frying pan, a glass bottle, and a bowl of peeled potatoes, are visible on the counter. The chef continues to grate the potato, remaining engaged in the task at hand, preparing it for the next step in the cooking process."
videos/sample_020.mp4,"The video begins with a close-up of hands adorned with rings pressing down on a mixture of shredded cabbage in a rectangular metal container, placed on a wooden striped surface. The scene transitions to a wider shot of a kitchen, where a person in a white chef's coat continues pressing the cabbage mixture in the container. The kitchen background includes a countertop with various colorful cups and kitchen utensils, a stove with a frying pan, and a refrigerator. A close-up of a frying pan on the stove follows, with a small amount of oil being poured into it. The text 'Oil for shallow frying' appears on the screen, indicating the next step in the cooking process.

The video develops through the same kitchen setting, where the person in the white chef's coat stands behind a wooden countertop. On the countertop, there is a rectangular metal container filled with the shredded cabbage mixture. The person holds a small glass jug filled with oil, placed next to the container. The kitchen background features a tiled backsplash, colorful cups, various kitchen utensils, and a refrigerator. The person appears to be explaining the next steps in the cooking process, possibly related to the oil and cabbage mixture.

The video wraps up with the same kitchen setting. The person in the white chef's coat stands behind the wooden countertop, which has the rectangular metal container filled with the shredded cabbage mixture. The person gestures with their hands, possibly explaining the next steps in the cooking process. The background features a tiled backsplash, colorful cups, various kitchen utensils, and a refrigerator. A frying pan is visible on the stove, and the small glass jug filled with oil is placed next to the container on the countertop. The scene transitions to a close-up of the person's hand pressing down on the shredded cabbage mixture in the metal container, emphasizing the preparation process."
videos/sample_021.mp4,"The video begins with a close-up of a pot containing a creamy white liquid with small green herbs and chunks of vegetables. A wooden spoon is seen stirring the mixture. The text 'Cook with April' along with a pink cupcake icon is visible in the top left corner, indicating the cooking show and its host. A green bottle is then seen adding a red sauce to the mixture, creating swirls of red in the creamy liquid. The wooden spoon continues to stir, mixing the red sauce into the white liquid, creating a marbled effect. The stirring continues until the red sauce is fully incorporated, and the mixture returns to a uniform creamy consistency with visible chunks of vegetables. The focus is on the process of adding and mixing the red sauce into the creamy vegetable mixture.

The video continues with a close-up of the pot containing the creamy white liquid with chunks of vegetables. The mixture is being stirred with a wooden spoon, ensuring the ingredients are well combined. The text 'Cook with April' along with a pink cupcake icon remains visible in the top left corner, reinforcing the cooking show's branding. The creamy mixture appears smooth and consistent, with visible pieces of green, yellow, and red vegetables. The stirring motion is gentle, maintaining the uniformity of the mixture. The focus remains on the process of stirring the creamy vegetable mixture, ensuring it is well-mixed and smooth."
videos/sample_022.mp4,"The video features a person in a kitchen, preparing to cook a meal. The kitchen is equipped with wooden cabinets, a microwave, and a stove with a large red pot on it. The person, dressed in a white shirt and wearing a necklace, holds a plate containing chopped ingredients such as onions, celery, and bacon. They use a wooden spoon to transfer the chopped bacon from the plate into the red pot on the stove. The person continues to add the bacon into the pot, stirring it with the wooden spoon, and the video wraps up with the person stirring the bacon in the pot, getting it ready for cooking."
videos/sample_023.mp4,"The video features a woman in a modern kitchen, dressed in a floral-patterned dress with an orange shawl. She stands behind a black countertop equipped with a gas stove, surrounded by various kitchen utensils and ingredients. The background showcases shelves filled with jars of spices and vegetables like onions and garlic. The logo 'Vah Reh Vah' with the tagline 'inspire to cook, inspire to taste!' is prominently displayed at the bottom right corner of the screen, setting the theme of culinary inspiration. The scene transitions to a close-up of a stainless steel pot on the stove, where chopped vegetables such as tomatoes, onions, and garlic are being stirred with a wooden spatula. The woman is seen adding ingredients, including salt from a small glass container, to the pot. The video continues with her diligently cooking and stirring the ingredients, emphasizing the process of creating a delicious dish."
videos/sample_024.mp4,"The video features a woman dressed in an orange and red traditional outfit, standing in a kitchen with a stone-textured wall background. She is seen stirring a pot on a gas stove, with various ingredients neatly arranged on the counter beside her, including bowls of chopped vegetables and other ingredients. The text at the bottom of the screen reads, 'Tomatoes are boiled now. Filter these after some time.' (indicating that the tomatoes have reached the desired boiling point and need to be filtered soon). The video then shows a close-up view of the pot with boiling tomatoes, as the woman continues to stir. The ingredients on the counter are clearly visible, including chopped green vegetables, white powder, and other seasonings. The video wraps up with the woman turning off the gas stove and preparing to filter the boiled tomatoes."
videos/sample_025.mp4,"The video begins with a close-up of a wooden surface, likely a cutting board, showing visible stains and scratches, indicating frequent use. A person is seen handling a plastic zip-lock bag containing marinated carrots. They remove the carrots from the marinade and place them on a white rectangular plate. Text appears on the screen, 'REMOVE CARROTS FROM MARINADE,' guiding the viewer through the action being performed. The person continues to remove more carrots from the bag and places them on the plate. The scene then shifts to a close-up of the now-empty zip-lock bag, showing the remaining marinade inside. The next frame shows an empty glass measuring cup placed on the wooden surface. Text appears on the screen, 'SET MARINADE ASIDE,' suggesting the next step in the process. The measuring cup remains on the wooden surface, ready to be used for the next step.

The video continues with a close-up of the glass measuring cup on the wooden surface. The text 'SET MARINADE ASIDE' reappears on the screen, reinforcing the action being performed. A person pours the remaining marinade from the plastic zip-lock bag into the measuring cup. The marinade, a brown liquid, is carefully poured until the bag is empty. The video concludes with the measuring cup now containing the marinade, set aside on the wooden surface, ready for the next step in the process."
videos/sample_026.mp4,"The video features a person in a kitchen, meticulously preparing a dish. The individual, dressed in a light-colored, striped shirt, is seen adding a variety of ingredients to a black pot with an orange handle. The pot contains a mix of black beans, a yellow sauce that appears to be mustard, a red sauce likely tomato-based, and a beige, grainy substance that could be quinoa or breadcrumbs. The person sprinkles salt from a silver salt shaker over the mixture, which sits on a speckled granite kitchen counter. Surrounding the pot are several bowls with different patterns and colors, adding a vibrant touch to the scene. A red cutting board on the counter holds slices of an orange vegetable, probably sweet potato. The person continues to season the mixture, this time adding black pepper from a silver pepper grinder. The video emphasizes the careful preparation process, particularly the addition of seasonings to the pot, showcasing the detailed steps involved in creating the dish."
videos/sample_027.mp4,"In a modern kitchen adorned with white cabinets and a granite countertop, two women are seen preparing food together. One woman, dressed in a blue shirt, stands beside another woman who is wearing a white and beige striped shirt. The woman in the striped shirt is focused on placing a mixture of orange and brown food onto a tortilla from a pot on the counter. She then skillfully folds the tortilla, tucking in the sides and rolling it into a burrito shape. The woman in the blue shirt observes the process attentively. The kitchen is well-organized, featuring various utensils and appliances such as a stove, microwave, and a sink with dishes. The scene wraps up with the woman in the striped shirt holding up the neatly wrapped burrito, indicating that it is ready to be served."
videos/sample_028.mp4,"The video begins with a close-up of a person with long, light brown hair, setting a personal and intimate tone. The scene transitions to a kitchen setting where vibrant, chopped vegetables, including red, yellow, and orange bell peppers, are being poured into a frying pan. The text 'dry fry on med-high heat until softened' (dry fry on medium-high heat until softened) appears on the screen, providing clear cooking instructions. The vegetables are shown in the pan, being dry-fried on medium-high heat, with a hand holding a red spatula stirring them. The background features a tiled backsplash and a glass container, likely used for holding the chopped vegetables, emphasizing the organized and clean kitchen environment. The focus remains on the cooking process, highlighting the vibrant colors of the vegetables and the action of stirring them in the pan.

The video continues in the same kitchen setting, maintaining focus on the frying pan with the chopped vegetables being cooked. The red, yellow, and orange bell peppers are being stirred with a red spatula, and steam rises from the pan, indicating the ongoing cooking process. The background shows a tiled backsplash with a diamond pattern and a glass container, adding to the visual consistency. The scene transitions to a close-up of the vegetables in the pan, emphasizing their vibrant colors and the cooking process. The vegetables appear to be softening and releasing their juices as they cook, showcasing the transformation of the ingredients through the cooking process."
videos/sample_029.mp4,"The video begins with a close-up of a person's hands meticulously coating a piece of meat with flour on a white plate. The hands, dusted with flour, press the meat into the flour mixture, ensuring it is well-covered. The person then lifts the floured meat and dips it into a red and white bowl containing a yellow egg mixture, making sure the meat is fully coated. Afterward, the meat is transferred to a plate of breadcrumbs, where it is pressed down to ensure the breadcrumbs adhere properly. The background reveals a wooden countertop with various kitchen items, including another plate with more floured meat pieces and a cutting board.

The process continues as the person presses the meat into the breadcrumbs, their hands now covered in both flour and breadcrumbs. They turn and press the meat repeatedly, ensuring every part is thoroughly coated. The red and white bowl with the yellow egg mixture is visible to the left of the breadcrumb plate, along with other kitchen items like a pepper grinder and a package of cheese on the wooden countertop. The person completes the coating process, preparing the meat for the next step in the cooking process.

The final scene mirrors the previous steps, with the person pressing and turning the meat in the breadcrumbs to ensure a thorough coating. The background remains consistent, showing the red and white bowl with the yellow egg mixture and various kitchen items on the wooden countertop. The video concludes with the person finishing the coating process, leaving the meat ready for the next stage of cooking."
videos/sample_030.mp4,"The video features a chef in a modern kitchen, characterized by red cabinets, a stainless steel refrigerator, and shelves adorned with colorful bottles and potted plants. The chef, dressed in a white coat, is actively engaged in cooking, holding a ladle amidst an array of ingredients and utensils on the counter, including a jar labeled 'Emeril's,' a bottle of oil, and several small bowls. The focus then shifts to a close-up of a frying pan on the stovetop, where two breaded pieces of meat are being cooked. The chef pours a thick, tomato-based red sauce over one of the pieces using the ladle, meticulously spreading it to ensure an even coating. The video wraps up with the chef continuing to cook, maintaining the vibrant kitchen setting in the background."
videos/sample_031.mp4,"The video begins with a close-up of a person wearing a colorful, abstract-patterned dress, carefully adding olive oil to a dish containing breaded food items. The person uses a spoon to drizzle the olive oil from a small white bowl, with the text 'add - OLIVE OIL' appearing on the screen to indicate the action being performed. The scene transitions to a wider shot, revealing the person standing in a kitchen with white cabinets and a stainless steel oven. On the counter, additional ingredients such as a bowl of sliced tomatoes and a plate with cheese slices are visible. The person continues to add olive oil to the dish, focusing on evenly distributing it over the breaded items. The video develops through the person, still in the same kitchen setting, drizzling olive oil over the breaded food items in a rectangular baking dish. The kitchen remains consistent with white cabinets, a stainless steel oven, and a tiled backsplash. The bowl of sliced tomatoes and the plate with cheese slices are still present on the counter. The person uses a spoon to ensure the olive oil is evenly distributed from the small white bowl, highlighting the careful preparation process. The video wraps up with a focus on the meticulous addition of olive oil to the dish, emphasizing the importance of this step in the cooking process."
videos/sample_032.mp4,"The video begins with a close-up of hands cracking an egg into a dark brown bowl on a wooden cutting board, with a metal grater visible on the left side of the frame. The scene transitions to a wider shot of two individuals in a kitchen. The person on the left, wearing a dark striped shirt, is handling a loaf of bread and placing slices into a white toaster. The person on the right, dressed in a white chef's coat, is preparing ingredients on the cutting board, which includes eggs and a piece of chicken. The text '2 - EGGS' appears in a green bar at the bottom of the screen, indicating the ingredient being used. The kitchen background includes various appliances and utensils, such as a blender, a dish rack, and a stove. The person in the chef's coat continues to prepare the ingredients while the other person operates the toaster. The scene then transitions to a close-up of the person in the chef's coat whisking eggs in the dark brown bowl. The eggs are being mixed thoroughly, creating a smooth, yellow mixture. The text '#FOURSIDEKITCHEN' appears in the top right corner of the frame, indicating the name or brand associated with the kitchen setting."
videos/sample_033.mp4,"The video begins with a close-up of a stainless steel pot on a stove, where diced vegetables including carrots, celery, and onions are being sautéed. A person, whose arm is visible, adds more diced vegetables, specifically potatoes, into the pot from a transparent bowl. The person ensures the potatoes are evenly distributed among the other vegetables. The video develops as the pot now contains a mix of sautéed carrots, celery, onions, and freshly added potatoes, all being cooked together, creating a harmonious blend of ingredients."
videos/sample_034.mp4,"The video begins with a black screen, which then transitions to a close-up view of a person chopping an onion on a wooden cutting board. The person uses a large knife to dice the onion into small, uniform pieces. The camera angle is very close, focusing on the knife and the onion, with the person's hand visible holding the onion steady. The background is blurred, keeping the attention on the chopping action. The person continues to chop the onion, creating a pile of diced onion pieces on the cutting board. The person finishes the chopping process, leaving a neatly diced onion on the board. The scene then shifts to a close-up view of a pile of diced onions on the same wooden cutting board. The camera focuses on the diced onions, showing their small, uniform pieces. The person's hand is visible in the background, continuing to chop more onions. The knife is seen moving swiftly, adding more diced pieces to the pile. The background remains blurred, keeping the attention on the chopping action. The person uses the knife to gather the diced onions into a neat pile. The video wraps up with the person finishing the gathering process, leaving a neatly arranged pile of diced onions on the cutting board."
videos/sample_035.mp4,"The video features a close-up of a chef in a white uniform, meticulously working in a professional kitchen. The chef holds a small white bowl over a steaming pan on a stovetop, carefully pouring a liquid into the hot pan. The rising steam emphasizes the heat of the pan, and the chef uses a cloth to handle it, indicating its high temperature. The background reveals a well-equipped kitchen with various metal containers and utensils, adding to the professional atmosphere. As the chef continues to pour the liquid, they place the bowl aside and adjust the pan to ensure it is properly positioned on the stovetop. The video wraps up with the chef stepping back slightly, allowing the contents of the pan to cook further, showcasing a moment of culinary precision and expertise."
